month,day,dow,ABANDONED_BUILDING,AIRPORT_OR_AIRCRAFT,ALLEY,ANIMAL_HOSPITAL,APARTMENT,APPLIANCE_STORE,ATHLETIC_CLUB,ATM_AUTOMATIC_TELLER_MACHINE,AUTO,AUTO_BOAT_RV_DEALERSHIP,BANK,BANQUET_HALL,BAR_OR_TAVERN,HAIRDRESSERS,BASEMENT,BOAT_WATERCRAFT,BOWLING_ALLEY,BRIDGE,CAR_WASH,CEMETARY,CHIAGO_HOUSING_AUTHORIY_PROPERTIES,PLACE_OF_WORSHIP,CLEANERS_LAUNDROMAT,CLEANING_STORE,CLUB,COACH_HOUSE,COIN_OPERATED_MACHINE,COLLEGE_UNIVERSITY,COMMERCIAL_BUSINESS_OFFICE,CONSTRUCTION_SITE,CONVENIENCE_STORE,CREDIT_UNION,CTA_TRAIN_CRIME,CTA_BUS_CRIME,CURRENCY_EXCHANGE,DAY_CARE_CENTER,DELIVERY_TRUCK,DEPARTMENT_STORE,DRIVEWAY,DRUG_STORE,DUMPSTER,ELEVATOR,EXPRESSWAY_EMBANKMENT,FACTORY_BUILDING,FARM,FEDERAL_BUILDING,FIRE_STATION,FOREST_PRESERVE,FUNERAL_PARLOR,GANGWAY,GARAGE,GAS_STATION,GOVERNMENT_BUILDING,GROCERY_FOOD_STORE,HALLWAY,HIGHWAY_EXPRESSWAY,HORSE_STABLE,HOSPITAL,HOTEL_MOTEL,HOUSE,JAIL,JUNK_YARD_GARBAGE_DUMP,KENNEL,LAGOON,LAKE,LAUNDRY_ROOM,LIBRARY,LIQUOR_STORE,LIVERY_AUTO,LIVERY_STAND_OFFICE,LOADING_DOCK,MEDICAL_DENTAL_OFFICE,CINEMA,NEWSSTAND,CARE_HOME,OFFICE,OTHER,PARK_PROPERTY,PARKING_LOT,PAWN_SHOP,POLICE_FACILITY_VEHICLE_PARKING_LOT,POOL_ROOM,PORCH,PRAIRIE,PUBLIC_GRAMMAR_SCHOOL,PUBLIC_HIGH_SCHOOL,RAILROAD_PROPERTY,RESIDENCE,RESTAURANT,RETAIL_STORE,RIVER,ROOMING_HOUSE,SAVINGS_AND_LOAN,PRIVATE_SCHOOL,PUBLIC_SCHOOL,SEWER,SIDEWALK,SMALL_RETAIL_STORE,SPORTS_ARENA_STADIUM,STAIRWELL,STREET,TAVERN_PUB,TAXI_CAB,TRAILER,TRUCK,TRUCKING_TERMINAL,VACANT_LOT,VEHICLE_DELIVERY_TRUCK,VEHICLE_RIDE_SERVICE_EG_UBER_LYFT,VEHICLE_NON_COMMERCIAL,VEHICLE_COMMERCIAL,VESTIBULE,WAREHOUSE,WOODED_AREA,YARD,YMCA,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED_CARRY_LICENSE_VIOLATION,CRIM_SEXUAL_ASSAULT,CRIMINAL_DAMAGE,CRIMINAL_SEXUAL_ASSAULT,CRIMINAL_TRESPASS,DECEPTIVE_PRACTICE,DOMESTIC_VIOLENCE,HOMICIDE,HUMAN_TRAFFICKING,INTERFERENCE_WITH_PUBLIC_OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR_LAW_VIOLATION,MOTOR_VEHICLE_THEFT,NARCOTICS,NON_CRIMINAL,OBSCENITY,OFFENSE_INVOLVING_CHILDREN,OTHER_NARCOTIC_VIOLATION,OTHER_OFFENSE,PROSTITUTION,PUBLIC_INDECENCY,PUBLIC_PEACE_VIOLATION,RITUALISM,ROBBERY,SEX_OFFENSE,STALKING,THEFT,WEAPONS_VIOLATION,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
2,24,Monday,2,4,16,0,87,0,0,1,0,2,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1,3,0,10,7,0,2,0,16,3,3,0,0,0,1,0,0,0,0,0,0,0,5,1,6,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24,6,18,0,4,0,0,0,0,0,0,114,14,0,0,0,0,5,21,0,35,17,0,0,128,1,0,0,0,0,3,0,0,7,0,0,2,0,0,0,0,35,107,21,0,0,49,3,25,37,0,0,0,1,1,1,0,27,40,0,0,4,0,49,0,0,5,0,18,0,2,162,13,41.1,36.7,1018.9,8.9,7.7,11.1,999.9,50.0,28.9,0.0,999.9,1
2,25,Tuesday,0,3,5,0,95,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,2,0,3,0,10,5,1,1,0,13,0,1,0,0,0,0,0,0,0,1,0,0,0,8,2,6,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,18,0,7,0,2,1,0,0,0,0,0,112,17,1,0,0,0,1,16,0,35,16,0,0,95,1,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,43,100,19,0,0,50,2,24,43,0,0,0,0,0,0,0,15,33,0,0,6,0,37,0,0,3,0,18,3,0,113,7,44.0,41.8,1014.5,5.6,5.4,8.9,999.9,50.0,28.9,0.05,999.9,1
2,26,Wednesday,0,4,9,0,100,0,0,0,1,2,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,7,0,13,7,1,0,0,13,3,4,0,0,0,0,0,0,0,0,0,0,0,6,2,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,17,0,1,0,0,0,0,0,0,121,14,0,0,0,0,0,25,0,35,20,0,0,123,2,1,0,0,0,1,0,0,14,1,0,0,0,0,0,2,55,107,20,1,0,62,5,16,57,0,0,0,5,0,1,2,27,49,0,0,8,0,40,0,0,2,0,17,6,1,109,8,44.5,42.8,1013.9,4.7,7,12,999.9,48.0,42.1,0.08,999.9,1
2,27,Thursday,0,3,7,0,93,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,4,1,6,0,8,4,2,0,0,9,1,4,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,3,19,0,1,0,0,0,0,0,0,104,13,0,0,0,1,7,26,0,26,19,1,0,133,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,51,97,21,1,0,43,3,18,51,0,0,0,2,0,0,0,20,39,0,0,2,0,44,4,0,2,0,16,3,1,127,20,44.6,39.4,1000.5,4.8,18.5,28,41.0,51.1,39.0,0.43,999.9,1
2,28,Friday,0,2,13,0,106,1,1,0,0,4,3,0,9,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,5,2,7,0,9,6,0,0,0,10,2,2,0,0,0,0,0,1,0,0,0,0,0,5,1,5,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,36,1,19,0,5,0,0,0,0,0,0,113,21,0,0,0,0,3,20,0,50,13,1,0,144,2,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,53,116,20,0,0,64,2,26,53,0,0,0,5,0,0,0,31,45,0,0,11,0,39,5,0,5,0,20,2,0,145,16,36.4,17.4,1007.4,10.0,21.5,27,40.0,51.1,32.0,0.21,999.9,0
2,29,Saturday,1,0,13,1,81,0,1,4,0,1,4,0,20,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,5,2,3,0,6,6,0,1,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,22,0,13,0,0,0,0,0,0,0,0,114,13,0,0,0,0,2,2,0,36,14,0,0,150,1,0,0,0,0,0,0,1,8,1,0,0,0,0,0,1,48,115,14,0,0,61,2,17,40,0,0,1,4,0,0,1,20,43,0,0,8,0,38,0,0,3,0,21,1,0,132,18,34.1,16.6,1009.1,10.0,8.9,19,22.9,39.9,24.1,0.0,999.9,0
3,1,Sunday,2,5,23,0,123,0,1,2,0,1,2,0,8,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,1,4,0,11,4,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,28,0,21,0,2,0,0,0,0,0,0,161,18,0,0,0,0,1,5,0,48,11,0,0,183,2,0,0,0,0,3,0,2,13,0,1,0,0,0,0,1,46,147,15,2,0,103,14,10,69,0,0,0,2,0,0,0,24,41,0,0,18,0,58,0,0,4,0,17,11,2,137,21,28.7,11.6,1015.4,10.0,13,18.1,24.1,39.0,21.9,0.0,999.9,0
3,2,Monday,0,5,5,0,84,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,0,4,0,11,4,1,3,0,9,1,2,0,0,0,1,0,0,0,0,0,0,0,10,1,9,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,20,2,15,0,4,0,0,0,0,0,0,132,15,0,0,0,0,6,22,0,42,15,1,0,133,0,0,0,0,0,2,0,0,9,1,0,0,0,1,0,0,52,103,14,1,0,66,5,14,53,0,0,0,7,2,1,1,17,31,0,0,4,1,43,0,0,4,0,15,2,0,144,19,36.3,24.0,1019.7,10.0,9.4,19,24.1,48.0,18.0,0.0,999.9,0
3,3,Tuesday,0,5,8,0,108,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,4,1,9,0,6,3,1,1,0,13,2,2,0,0,0,0,0,0,1,0,0,0,0,7,2,7,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,2,13,0,5,0,0,0,0,0,0,152,13,0,0,0,0,2,21,0,34,19,1,0,128,1,0,0,0,0,3,0,1,8,0,0,1,0,0,0,0,60,107,24,1,0,59,5,23,66,0,0,0,4,0,0,0,18,40,0,0,8,0,40,0,0,0,0,7,1,0,152,20,46.4,41.6,1009.0,8.0,11.6,20,28.0,50.0,44.1,0.02,999.9,1
3,4,Wednesday,0,5,12,0,101,0,0,1,0,4,4,0,4,0,0,0,0,0,0,0,6,1,0,1,0,0,0,2,11,0,5,0,8,6,0,1,0,10,3,4,0,0,0,0,1,0,0,0,0,0,0,16,1,6,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,21,1,15,0,2,0,0,0,0,0,0,129,20,0,0,0,0,1,26,0,38,10,0,0,123,1,1,0,0,0,1,0,2,7,2,0,1,0,0,0,1,68,109,17,0,0,57,1,17,54,0,1,0,3,0,2,1,13,42,0,0,7,0,51,1,0,2,0,23,3,1,144,6,46.7,39.6,1002.6,7.3,16.8,26,35.9,51.1,43.0,0.06,999.9,1
3,5,Thursday,1,6,12,0,79,0,0,1,1,1,5,0,2,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,4,1,4,0,11,2,1,1,0,12,2,1,0,0,0,1,0,0,0,0,0,0,0,13,0,11,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,21,1,13,0,6,0,0,0,0,0,0,120,15,0,0,0,0,0,23,0,38,22,0,0,117,1,0,0,0,0,3,0,0,9,1,0,0,0,0,0,0,49,110,15,1,0,59,2,10,43,0,1,0,8,0,0,1,20,39,0,0,8,0,42,6,0,5,0,12,4,0,139,13,43.5,30.3,1014.4,10.0,12.3,18.1,24.1,51.1,39.0,0.03,999.9,0
3,6,Friday,0,3,22,0,105,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,7,1,4,0,4,2,1,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,13,3,13,0,0,0,8,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,20,4,18,0,4,1,0,0,0,0,0,167,18,0,0,0,0,6,24,0,37,16,0,0,152,1,1,0,0,0,3,0,0,14,0,0,2,0,0,0,1,54,138,23,1,0,66,5,18,56,0,0,0,4,0,0,1,32,42,0,0,9,0,52,0,0,6,0,21,3,1,153,20,40.0,32.5,1015.0,9.5,10.8,26,41.0,50.0,28.9,0.0,999.9,0
3,7,Saturday,0,1,9,0,90,1,2,1,0,1,5,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,5,0,12,6,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20,0,11,0,1,0,0,0,0,0,0,121,14,0,0,0,0,1,0,0,36,14,0,0,159,0,1,0,0,0,1,0,0,14,0,0,1,0,0,0,2,44,136,20,0,0,65,7,15,37,0,0,0,5,0,0,1,15,24,0,0,4,0,36,4,0,4,0,26,1,0,121,22,34.3,24.3,1013.4,6.5,27.8,41,52.1,48.9,28.0,0.01,999.9,1
3,8,Sunday,0,4,20,1,97,0,0,0,0,0,4,0,8,1,0,0,0,0,0,0,4,5,0,0,0,0,0,0,5,0,8,0,15,3,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,19,0,0,0,0,0,0,0,0,133,18,0,0,0,0,1,4,0,43,11,1,0,155,1,1,0,0,0,0,0,1,17,0,0,0,0,0,0,0,57,148,19,1,0,75,6,16,25,0,0,0,6,0,0,0,21,40,0,1,2,0,37,0,0,3,0,17,1,1,135,26,38.6,22.8,1026.4,10.0,13.4,20,27.0,46.9,28.0,0.0,999.9,0
3,9,Monday,0,1,5,0,96,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,2,6,0,11,5,1,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,1,12,0,4,0,0,0,0,0,0,138,13,0,0,0,0,1,18,0,41,19,0,0,125,0,0,0,0,0,2,0,0,6,0,0,1,0,0,0,0,48,124,21,0,0,49,3,12,34,0,0,0,1,1,0,0,24,33,0,0,12,0,40,3,0,1,0,18,3,1,127,16,44.7,38.2,1026.4,9.2,14.5,18.1,999.9,50.0,30.0,0.0,999.9,0
3,10,Tuesday,0,3,12,0,70,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,7,2,0,0,0,0,0,0,6,0,8,0,6,2,1,0,0,11,1,6,0,0,0,0,0,0,0,1,0,0,0,9,2,7,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,1,13,0,4,0,0,0,0,0,0,115,16,0,0,0,0,0,22,0,40,17,0,0,130,0,0,0,0,0,2,0,0,7,1,0,1,0,1,0,0,49,106,14,1,0,48,5,14,38,0,0,0,5,0,0,1,25,43,0,0,7,0,45,4,0,1,0,9,2,2,130,15,46.3,41.4,1020.4,7.5,13.8,17.1,22.9,52.0,41.0,0.0,999.9,0
3,11,Wednesday,0,2,8,0,97,0,1,0,0,2,5,0,3,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,8,1,8,0,9,4,2,3,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,13,0,0,0,6,4,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,17,2,20,0,1,0,0,0,0,0,0,106,15,0,0,0,0,7,25,0,28,22,0,0,119,0,1,0,0,0,1,1,0,7,0,0,2,0,0,0,1,63,101,15,0,0,59,3,16,37,0,0,0,2,0,0,1,17,40,0,0,4,0,46,0,0,3,0,12,2,1,158,10,47.2,39.3,1016.5,8.7,11.7,18.1,25.1,52.0,39.0,0.0,999.9,0
3,12,Thursday,1,1,12,0,104,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,10,0,10,0,13,5,3,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,10,2,11,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,19,1,13,0,5,0,0,0,0,0,0,129,12,0,0,0,0,4,19,0,45,17,0,0,132,2,1,0,0,0,2,2,0,9,1,0,0,0,0,0,0,60,134,16,0,0,60,4,25,46,0,0,0,5,0,0,0,21,49,0,0,6,0,54,0,0,9,0,12,2,0,117,13,40.6,35.3,1022.1,9.1,7.5,13,999.9,51.1,30.9,0.0,999.9,0
3,13,Friday,0,0,18,0,94,1,0,1,1,1,3,0,5,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,9,0,9,4,1,2,0,13,2,1,0,0,0,1,0,0,0,0,0,0,0,8,2,9,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,22,3,28,1,4,0,0,0,0,0,0,130,21,0,0,0,0,6,20,0,48,16,0,0,144,2,1,0,0,0,1,0,1,15,0,0,0,0,0,0,3,52,130,24,0,0,81,5,14,47,0,0,0,4,1,0,2,24,46,0,0,3,0,41,0,0,2,0,28,2,1,147,18,46.4,43.3,1018.9,5.6,16.9,22,29.9,52.0,43.0,0.0,999.9,1
3,14,Saturday,0,1,11,0,102,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,5,2,0,0,0,0,1,0,1,1,5,0,6,6,1,0,0,9,3,1,0,0,0,1,0,0,0,0,0,0,0,9,0,5,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,14,1,18,0,2,0,0,0,0,0,0,123,21,0,0,0,0,0,0,0,24,17,0,0,170,2,1,0,0,0,2,0,0,11,0,0,2,0,0,0,0,52,153,18,1,0,60,5,16,29,0,0,0,5,0,1,1,38,35,0,0,4,0,29,0,0,5,0,14,5,1,124,19,45.3,32.8,1020.6,9.0,14.1,22.9,32.1,52.0,41.0,0.21,999.9,1
3,15,Sunday,0,2,9,0,104,1,0,1,0,0,1,0,13,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,2,7,0,4,3,1,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,9,1,9,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,2,17,0,3,0,0,0,0,0,0,154,12,0,0,0,0,1,2,0,30,11,0,0,137,0,1,0,0,0,1,0,0,9,0,0,2,0,0,0,0,47,152,27,1,0,68,3,16,41,0,0,0,1,0,0,0,16,22,0,0,6,0,35,0,0,3,0,16,7,1,115,14,42.6,26.1,1027.9,10.0,10.6,15,19.0,50.0,30.9,0.0,999.9,0
3,16,Monday,0,2,9,1,82,2,0,0,0,2,3,0,3,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0,8,1,11,0,9,3,1,0,0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,11,1,15,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,19,0,14,0,4,0,0,0,0,0,0,105,14,0,0,0,0,0,10,0,29,16,0,0,106,0,1,0,0,0,0,0,1,10,1,0,2,0,0,0,2,50,101,17,0,0,53,1,11,48,0,0,0,4,0,0,1,20,29,0,0,6,1,36,0,0,1,0,13,4,1,118,12,34.0,21.9,1035.1,10.0,8.4,15,19.0,46.0,27.0,0.0,999.9,0
3,17,Tuesday,0,3,20,1,101,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,3,1,0,7,2,1,0,0,9,2,4,0,0,0,1,0,0,0,0,0,0,0,4,2,14,0,0,0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,2,16,0,0,0,0,0,0,0,0,112,4,0,0,0,0,0,3,0,46,19,0,0,147,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,2,48,112,14,0,0,64,2,17,48,0,2,0,3,0,1,0,21,29,0,0,5,0,43,0,1,5,0,21,1,0,117,20,40.0,34.9,1028.6,7.1,13,18.1,24.1,52.0,30.0,0.05,999.9,1
3,18,Wednesday,1,3,12,0,91,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,8,0,8,1,0,0,0,5,1,3,0,0,0,1,0,0,0,0,0,0,0,8,1,9,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,18,3,13,0,1,0,0,0,0,0,0,134,4,0,0,0,0,0,1,0,34,15,0,0,121,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,54,107,17,0,0,64,1,16,25,0,0,0,5,0,0,0,24,23,0,0,3,0,36,0,0,3,0,21,6,0,107,15,43.9,34.2,1028.4,10.0,8.3,11.1,999.9,52.0,36.0,0.49,999.9,0
3,19,Thursday,0,2,6,0,105,0,1,0,0,1,3,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,5,0,7,4,1,0,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,9,1,12,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,16,1,18,0,1,0,0,0,0,0,0,98,6,0,0,0,0,0,0,0,23,11,0,0,102,3,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,39,109,32,0,0,52,0,5,32,0,0,0,0,0,0,0,32,17,0,0,7,0,26,0,0,0,0,18,2,1,89,12,45.0,42.7,1027.8,5.3,13.4,27,38.1,50.0,36.0,0.14,999.9,1
3,20,Friday,0,1,3,0,105,1,0,1,0,1,5,0,1,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,5,0,6,0,8,3,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,8,0,10,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,16,0,1,0,0,0,0,0,0,123,7,0,0,0,0,1,1,0,19,12,0,0,109,2,0,0,0,0,0,1,0,6,0,0,1,0,0,0,2,39,118,17,0,0,77,5,6,47,0,0,0,1,0,0,0,20,6,0,0,4,0,29,0,0,0,0,19,0,2,99,8,46.2,45.0,1016.7,3.3,9.8,19,22.9,52.0,42.1,0.6,999.9,1
3,21,Saturday,1,0,11,0,105,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,9,0,5,7,0,1,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,1,7,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,1,0,23,8,0,0,85,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,2,53,106,16,0,0,54,3,4,30,0,0,0,0,0,1,0,18,6,0,0,7,0,24,0,0,1,0,15,1,0,80,18,45.9,34.4,1019.7,8.5,14.6,22,26.0,54.0,34.0,0.0,999.9,0
3,22,Sunday,0,2,3,0,94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,1,0,1,6,0,5,1,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,5,0,0,0,0,0,0,0,0,91,7,0,0,0,0,0,0,0,14,7,0,0,78,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,29,104,15,0,0,47,3,9,27,0,0,0,1,0,1,0,8,7,0,0,4,0,25,0,0,2,0,6,3,1,72,12,33.7,19.6,1035.3,10.0,11.5,18.1,24.1,37.9,27.0,0.0,999.9,0
3,23,Monday,0,0,8,0,70,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,4,0,7,3,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,11,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,2,9,0,3,1,0,0,0,0,0,96,1,0,0,0,0,0,1,0,22,3,0,0,104,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,31,83,12,0,0,60,0,11,35,0,0,0,0,0,0,0,14,9,0,0,4,0,23,0,0,1,0,15,2,0,84,10,36.0,26.9,1034.5,9.4,13.4,26,32.1,44.1,26.1,0.0,999.9,1
3,24,Tuesday,0,2,6,0,89,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,6,0,5,0,4,5,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,9,2,9,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,9,0,7,0,2,0,0,0,0,0,0,109,3,0,0,0,0,0,0,0,21,10,0,0,87,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,42,106,19,0,0,54,1,9,35,0,0,0,0,0,1,0,12,3,0,0,2,0,31,1,0,0,0,16,0,0,80,12,43.3,39.7,1014.5,6.6,16,28,39.0,48.0,28.9,0.35,999.9,1
3,25,Wednesday,0,2,9,1,86,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,7,1,0,0,0,0,0,0,5,0,8,0,6,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,1,8,0,1,0,0,0,0,0,0,97,4,0,0,0,0,1,0,0,34,9,1,0,103,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,3,49,94,19,0,0,63,2,11,33,0,0,0,1,0,0,0,19,8,0,0,1,0,30,0,0,2,0,12,3,0,70,17,41.0,34.3,1020.2,9.9,9.2,18.1,22.9,48.0,36.0,0.03,999.9,1
3,26,Thursday,0,2,12,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,3,0,6,5,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,8,0,1,0,0,0,0,0,0,115,6,0,0,0,0,0,1,0,28,6,0,0,91,1,0,0,0,0,0,0,0,5,0,0,2,0,0,0,1,48,91,13,0,0,41,3,10,31,0,0,0,1,0,0,0,20,8,0,0,3,0,24,0,0,1,0,20,3,0,94,13,41.2,33.6,1013.0,9.7,17.3,22.9,29.9,46.9,36.0,0.11,999.9,1
3,27,Friday,0,2,7,0,79,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,3,1,8,0,3,3,0,0,0,4,0,4,0,0,0,1,0,1,1,0,0,0,0,10,2,14,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,17,1,12,0,2,0,0,0,0,0,0,109,3,0,0,0,0,0,0,0,16,9,0,0,86,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,39,92,21,1,0,53,5,8,29,0,0,0,0,0,0,0,17,9,0,0,8,0,28,0,0,3,0,7,1,0,88,16,47.6,36.5,1009.0,9.7,11.3,18.1,999.9,59.0,35.1,0.02,999.9,0
3,28,Saturday,3,1,16,0,107,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,7,0,3,7,1,0,0,0,1,7,0,0,0,1,0,0,0,1,0,0,0,7,0,12,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,10,0,3,0,0,0,0,0,0,102,5,0,0,0,0,0,1,0,22,7,0,0,99,1,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,39,133,21,0,0,51,2,12,29,0,0,0,0,0,0,0,22,9,0,0,0,0,25,0,0,2,0,12,1,0,96,15,42.3,33.0,1020.4,9.9,5.8,9.9,999.9,59.0,30.0,0.0,999.9,1
