"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Friday","Monday","Saturday","Sunday","Thusday","Tuesday","Wednesday","year","temp","TOTAL_CRIMES","BAR_TAVERN","BATTERY"
"388",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,38.9,0.141935483870968,0.0454545454545455,0.36
"389",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,35.1,0.101075268817204,0.0909090909090909,0.296
"390",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,27.6,0.167741935483871,0,0.056
"391",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,26.1,0.221505376344086,0.0454545454545455,0
"392",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,29.4,0.189247311827957,0,0.024
"393",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,26.2,0.217204301075269,0.0454545454545455,0.184
"394",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,22.5,0.32258064516129,0,0.088
"395",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,27.6,0.180645161290323,0.0909090909090909,0.176
"396",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,34,0.146236559139785,0.0909090909090909,0.256
"397",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,37,0,0,0.136
"398",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,42.7,0.0645161290322581,0.0454545454545455,0.088
"399",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,32.6,0.212903225806452,0,0.016
"400",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,29.2,0.236559139784946,0,0.064
"401",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,33.1,0.335483870967742,0.0909090909090909,0.192
"402",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,31.5,0.29247311827957,0.0454545454545455,0.224
"403",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,26.8,0.273118279569892,0.0454545454545455,0.288
"404",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,32.4,0.339784946236559,0.136363636363636,0.152
"405",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,38.5,0.451612903225806,0,0.248
"406",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,39.9,0.395698924731183,0.0454545454545455,0.192
"407",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,42.9,0.423655913978495,0.0909090909090909,0.264
"408",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,34.7,0.505376344086022,0.0454545454545455,0.208
"409",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,39.1,0.496774193548387,0,0.408
"410",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,41.6,0.490322580645161,0.0454545454545455,0.416
"411",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2021,43.5,0.597849462365591,0,0.12
"412",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021,26.1,0.367741935483871,0.0454545454545455,0.104
"413",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021,38.2,0.494623655913978,0,0.304
"414",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,39.3,0.423655913978495,0.0454545454545455,0.176
"415",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2021,30.2,0.419354838709677,0.0909090909090909,0.168
"416",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2021,31,0.410752688172043,0.136363636363636,0.512
"417",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,28.7,0.331182795698925,0.0454545454545455,0.504
"418",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2021,32.6,0.436559139784946,0,0.352
"419",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021,42.1,0.539784946236559,0,0.4
"420",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021,39.7,0.466666666666667,0.0909090909090909,0.368
"421",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,45.1,0.341935483870968,0,0.192
"422",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2021,47.8,0.425806451612903,0,0.24
"423",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2021,39.1,0.365591397849462,0.227272727272727,0.472
"424",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,39.8,0.262365591397849,0.136363636363636,0.288
"425",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2021,22.1,0.337634408602151,0.0909090909090909,0.176
"426",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021,28.4,0.311827956989247,0.181818181818182,0.2
"427",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021,38.5,0.376344086021505,0.0909090909090909,0.272
"428",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,41.4,0.238709677419355,0.0454545454545455,0.112
"429",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2021,33.6,0.359139784946237,0,0.216
"430",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2021,37.9,0.331182795698925,0.136363636363636,0.336
"431",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,40.8,0.458064516129032,0.0454545454545455,0.464
"432",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2021,46.2,0.580645161290323,0.0454545454545455,0.512
"433",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021,51.1,0.339784946236559,0,0.136
"434",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021,47.2,0.361290322580645,0.0454545454545455,0.168
"435",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,51.9,0.286021505376344,0.0454545454545455,0.184
"436",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2021,51.3,0.374193548387097,0,0.264
"437",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2021,49.9,0.305376344086021,0.136363636363636,0.464
"438",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,48.1,0.440860215053763,0.227272727272727,0.48
"439",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2021,47.9,0.348387096774194,0,0.4
"440",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021,43.7,0.417204301075269,0.0454545454545455,0.248
"441",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021,51.3,0.331182795698925,0,0.096
"442",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,48.2,0.602150537634409,0.0454545454545455,0.152
"443",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,37.1,0.367741935483871,0.136363636363636,0.224
"444",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,36.6,0.434408602150538,0.272727272727273,0.44
"445",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,46.3,0.445161290322581,0.0454545454545455,0.632
"446",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,45.9,0.417204301075269,0.0454545454545455,0.256
"447",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,47.5,0.455913978494624,0,0.352
"448",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,50.2,0.533333333333333,0.0454545454545455,0.368
"449",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,47,0.320430107526882,0.0454545454545455,0.144
"450",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,47.6,0.417204301075269,0.0909090909090909,0.312
"451",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,44.4,0.382795698924731,0.181818181818182,0.4
"452",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,48.2,0.309677419354839,0.0454545454545455,0.4
"453",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,45.3,0.412903225806452,0.0454545454545455,0.296
"454",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,45.5,0.391397849462366,0.0454545454545455,0.392
"455",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,46.1,0.283870967741935,0,0.216
"456",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,43.8,0.387096774193548,0.0454545454545455,0.232
"457",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,43.8,0.406451612903226,0,0.248
"458",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,42,0.387096774193548,0.227272727272727,0.504
"459",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,47.2,0.253763440860215,0.0454545454545455,0.384
"460",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,50.9,0.234408602150538,0,0.088
"461",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,50.3,0.223655913978495,0.0454545454545455,0.04
"462",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,53.4,0.260215053763441,0,0.088
"463",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,43,0.335483870967742,0,0.136
"464",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,45.1,0.380645161290323,0.136363636363636,0.216
"465",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,51.1,0.43010752688172,0.181818181818182,0.544
"466",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,47.9,0.356989247311828,0.0454545454545455,0.432
"467",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,49.9,0.419354838709677,0.0454545454545455,0.288
"468",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,48.1,0.587096774193548,0.0454545454545455,0.544
"469",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,52.5,0.41505376344086,0.0909090909090909,0.288
"470",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,50.4,0.249462365591398,0.0454545454545455,0.264
"471",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,55.9,0.567741935483871,0.318181818181818,0.344
"472",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,51.9,0.765591397849462,0.227272727272727,0.568
"473",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,53.5,0.612903225806452,0.0909090909090909,0.8
"474",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,56.3,0.468817204301075,0,0.392
"475",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,51.7,0.305376344086021,0.0454545454545455,0.192
"476",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021,48.8,0.518279569892473,0.0454545454545455,0.488
"477",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,54.3,0.354838709677419,0,0.2
"478",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2021,51.5,0.387096774193548,0.136363636363636,0.24
"479",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,48.9,0.447311827956989,0.0909090909090909,0.432
"480",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,51.7,0.410752688172043,0.0454545454545455,0.6
"481",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,49.8,0.410752688172043,0.0454545454545455,0.312
"482",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,52.4,0.425806451612903,0.0909090909090909,0.224
"483",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021,53.1,0.331182795698925,0.0454545454545455,0.232
"484",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,55.1,0.443010752688172,0.227272727272727,0.296
"485",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2021,58.9,0.604301075268817,0.0909090909090909,0.376
"486",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,58.9,0.582795698924731,0.181818181818182,0.552
"487",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,59.1,0.488172043010753,0.318181818181818,0.608
"488",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,57.5,0.561290322580645,0.0454545454545455,0.416
"489",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,58.3,0.468817204301075,0.0909090909090909,0.392
"490",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021,62.9,0.535483870967742,0,0.248
"491",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,54.4,0.509677419354839,0.0454545454545455,0.528
"492",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2021,49.7,0.617204301075269,0.0909090909090909,0.584
"493",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,55.2,0.716129032258065,0.0454545454545455,0.728
"494",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,67.6,0.675268817204301,0.409090909090909,0.88
"495",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,57.4,0.696774193548387,0,0.528
"496",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,55.4,0.647311827956989,0,0.48
"497",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021,61.2,0.501075268817204,0.0454545454545455,0.544
"498",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,66.1,0.365591397849462,0.227272727272727,0.096
"499",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2021,58,0.361290322580645,0.181818181818182,0.248
"500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,47.5,0.496774193548387,0.181818181818182,0.392
"501",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,49.6,0.541935483870968,0.363636363636364,0.528
"502",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,57.9,0.451612903225806,0.318181818181818,0.448
"503",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,59.2,0.720430107526882,0.0454545454545455,0.408
"504",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,60.4,0.554838709677419,0.0909090909090909,0.408
"505",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,59.2,0.619354838709677,0,0.4
"506",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021,60.7,0.56989247311828,0.136363636363636,0.352
"507",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2021,61.7,0.591397849462366,0.227272727272727,0.6
"508",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,70.2,0.817204301075269,0.181818181818182,0.96
"509",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,65,0.675268817204301,0.0909090909090909,0.544
"510",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,64.5,0.733333333333333,0.0454545454545455,0.6
"511",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,68.9,0.58494623655914,0.0909090909090909,0.368
"512",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,68.4,0.619354838709677,0,0.456
"513",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021,60.2,0.703225806451613,0.181818181818182,0.728
"514",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2021,62.1,0.572043010752688,0.272727272727273,0.584
"515",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,63.5,0.718279569892473,0.227272727272727,0.816
"516",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,65.4,0.670967741935484,0.136363636363636,0.544
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,68,0.589247311827957,0.0454545454545455,0.432
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,67.9,0.546236559139785,0,0.464
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,64.9,0.473118279569892,0.0909090909090909,0.256
"520",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021,66.1,0.653763440860215,0.181818181818182,0.368
"521",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2021,68.4,0.810752688172043,0.318181818181818,0.84
"522",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,69.5,0.78494623655914,0.363636363636364,1
"523",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,69.1,0.563440860215054,0.136363636363636,0.512
"524",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,70.6,0.640860215053763,0.0454545454545455,0.32
"525",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,65.9,0.533333333333333,0.181818181818182,0.44
"526",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,63.4,0.52258064516129,0.0454545454545455,0.264
"527",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021,66.5,0.445161290322581,0.0909090909090909,0.312
"528",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2021,70,0.49247311827957,0.772727272727273,0.416
"529",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,70.9,0.754838709677419,0.5,0.776
"530",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,72.9,0.662365591397849,0.0454545454545455,0.528
"531",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,73.5,0.427956989247312,0,0.288
"532",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,73.5,0.524731182795699,0.0909090909090909,0.4
"533",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,73.9,0.754838709677419,0.0454545454545455,0.512
"534",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,70.3,0.666666666666667,0.272727272727273,0.216
"535",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,62.3,0.709677419354839,0.318181818181818,0.568
"536",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,62.9,0.756989247311828,0.181818181818182,0.992
"537",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,63.6,0.724731182795699,0,0.984
"538",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,71.6,0.47741935483871,0,0.328
"539",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,73.7,0.563440860215054,0.0909090909090909,0.48
"540",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,72.5,0.524731182795699,0.136363636363636,0.2
"541",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,72,0.587096774193548,0.227272727272727,0.232
"542",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,71,0.604301075268817,0.272727272727273,0.672
"543",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,68.9,0.425806451612903,0.363636363636364,0.536
"544",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,70.5,0.520430107526882,0.181818181818182,0.336
"545",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,66.3,0.6,0,0.28
"546",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,69.1,0.49247311827957,0.0909090909090909,0.304
"547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,72.6,0.412903225806452,0.227272727272727,0.336
"548",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,72.9,0.587096774193548,0.318181818181818,0.424
"549",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,74.2,0.612903225806452,0.181818181818182,0.544
"550",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,74.5,0.550537634408602,0.545454545454545,0.632
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,73.8,0.494623655913978,0.0454545454545455,0.416
"552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,74.3,0.520430107526882,0.0909090909090909,0.224
"553",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,74.2,0.505376344086022,0.0454545454545455,0.496
"554",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,73.1,0.572043010752688,0.272727272727273,0.504
"555",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,73.6,0.632258064516129,0.0909090909090909,0.464
"556",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,70.8,0.587096774193548,0.318181818181818,0.696
"557",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,70.4,0.655913978494624,0.727272727272727,0.712
"558",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,74.9,0.636559139784946,0.181818181818182,0.504
"559",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,76.7,0.606451612903226,0.181818181818182,0.456
"560",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,72.1,0.544086021505376,0.136363636363636,0.496
"561",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,67.2,0.806451612903226,0.136363636363636,0.496
"562",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,74,0.666666666666667,0.5,0.288
"563",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,70,0.967741935483871,1,0.856
"564",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,69.4,0.855913978494624,0.772727272727273,0.688
"565",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,72.4,0.574193548387097,0.136363636363636,0.48
"566",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,69.3,0.443010752688172,0.0454545454545455,0.416
"567",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,68.4,0.537634408602151,0.136363636363636,0.288
"568",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,72.3,0.511827956989247,0.136363636363636,0.504
"569",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,72,0.535483870967742,0.227272727272727,0.424
"570",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,73,0.58494623655914,0.318181818181818,0.592
"571",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,75.4,0.610752688172043,0.636363636363636,0.832
"572",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,72.4,0.494623655913978,0.0909090909090909,0.36
"573",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,73.1,0.412903225806452,0,0.304
"574",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,75.3,0.449462365591398,0.0454545454545455,0.304
"575",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,75.9,0.408602150537634,0.0454545454545455,0.248
"576",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,76.7,0.481720430107527,0.136363636363636,0.36
"577",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,78.1,0.593548387096774,0.545454545454545,0.528
"578",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,77,0.559139784946237,0.227272727272727,0.704
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,70.2,0.563440860215054,0.0909090909090909,0.408
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,69.9,0.526881720430108,0.0454545454545455,0.424
"581",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,73.1,0.378494623655914,0.181818181818182,0.32
"582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,75,0.47741935483871,0.0909090909090909,0.368
"583",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,77.6,0.572043010752688,0.363636363636364,0.272
"584",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,75.3,0.72258064516129,0.409090909090909,0.712
"585",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,75.2,0.58494623655914,0.545454545454545,0.648
"586",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,75.6,0.627956989247312,0.0909090909090909,0.392
"587",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,76.5,0.470967741935484,0.0454545454545455,0.368
"588",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,78.2,0.486021505376344,0.0454545454545455,0.224
"589",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,76.7,0.531182795698925,0.136363636363636,0.344
"590",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,79.3,0.713978494623656,0.181818181818182,0.456
"591",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,71.5,0.606451612903226,0.227272727272727,0.624
"592",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,68.4,0.675268817204301,0.363636363636364,0.8
"593",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,75.2,0.595698924731183,0.0909090909090909,0.536
"594",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,77,0.544086021505376,0,0.624
