month,day,dow,dow_num,TOTAL_CRIMES,ABANDONED_BUILDING,AIRPORT_OR_AIRCRAFT,ALLEY,ANIMAL_HOSPITAL,APARTMENT,APPLIANCE_STORE,ATHLETIC_CLUB,ATM_AUTOMATIC_TELLER_MACHINE,AUTO,AUTO_BOAT_RV_DEALERSHIP,BANK,BAR_OR_TAVERN,HAIRDRESSERS,BOAT_WATERCRAFT,BOWLING_ALLEY,BRIDGE,CAR_WASH,CEMETARY,CHIAGO_HOUSING_AUTHORIY_PROPERTIES,PLACE_OF_WORSHIP,CLEANING_STORE,CLUB,COIN_OPERATED_MACHINE,COLLEGE_UNIVERSITY,COMMERCIAL_BUSINESS_OFFICE,CONSTRUCTION_SITE,CONVENIENCE_STORE,CREDIT_UNION,CTA_TRAIN_CRIME,CTA_BUS_CRIME,CURRENCY_EXCHANGE,DAY_CARE_CENTER,DEPARTMENT_STORE,DRIVEWAY,DRUG_STORE,FACTORY_BUILDING,FARM,FEDERAL_BUILDING,FIRE_STATION,FOREST_PRESERVE,GANGWAY,GARAGE,GAS_STATION,GOVERNMENT_BUILDING,GROCERY_FOOD_STORE,HALLWAY,HIGHWAY_EXPRESSWAY,HOSPITAL,HOTEL_MOTEL,HOUSE,JAIL,KENNEL,LAKE,LIBRARY,LIQUOR_STORE,MEDICAL_DENTAL_OFFICE,CINEMA,NEWSSTAND,CARE_HOME,OFFICE,OTHER,PARK_PROPERTY,PARKING_LOT,PAWN_SHOP,POLICE_FACILITY_VEHICLE_PARKING_LOT,POOL_ROOM,PORCH,RESIDENCE,RESTAURANT,RETAIL_STORE,SAVINGS_AND_LOAN,PRIVATE_SCHOOL,PUBLIC_SCHOOL,SIDEWALK,SMALL_RETAIL_STORE,SPORTS_ARENA_STADIUM,STAIRWELL,STREET,TAVERN_PUB,TAXI_CAB,TRUCKING_TERMINAL,VACANT_LOT,VEHICLE_DELIVERY_TRUCK,VEHICLE_RIDE_SERVICE_EG_UBER_LYFT,VEHICLE_NON_COMMERCIAL,VEHICLE_COMMERCIAL,VESTIBULE,WAREHOUSE,YARD,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED_CARRY_LICENSE_VIOLATION,CRIM_SEXUAL_ASSAULT,CRIMINAL_DAMAGE,CRIMINAL_SEXUAL_ASSAULT,CRIMINAL_TRESPASS,DECEPTIVE_PRACTICE,HOMICIDE,HUMAN_TRAFFICKING,INTERFERENCE_WITH_PUBLIC_OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR_LAW_VIOLATION,MOTOR_VEHICLE_THEFT,NARCOTICS,NON_CRIMINAL,OBSCENITY,OFFENSE_INVOLVING_CHILDREN,OTHER_NARCOTIC_VIOLATION,OTHER_OFFENSE,PROSTITUTION,PUBLIC_INDECENCY,PUBLIC_PEACE_VIOLATION,RITUALISM,ROBBERY,SEX_OFFENSE,STALKING,THEFT,WEAPONS_VIOLATION,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
3,18,Wednesday,3,530,1,3,12,0,91,1,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,8,0,8,1,0,0,5,1,3,1,0,0,0,0,0,0,8,1,9,0,0,2,4,0,0,0,0,1,0,0,0,0,3,0,18,3,13,0,1,0,0,134,4,0,0,0,1,34,15,0,0,121,0,0,0,2,0,0,11,0,0,0,0,0,54,107,17,0,0,64,1,16,25,0,0,5,0,0,0,24,23,0,0,3,0,36,0,0,3,0,21,6,0,107,15,41.3,29.8,1023.1,7.5,6.3,11.1,999.9,45.0,37.9,0.0,999.9,1
3,19,Thursday,4,473,0,2,6,0,105,0,1,0,0,1,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,5,0,7,4,1,0,1,3,3,0,0,0,1,0,0,0,9,1,12,0,0,4,2,0,0,0,0,1,0,1,0,1,4,0,16,1,18,0,1,0,0,98,6,0,0,0,0,23,11,0,0,102,3,0,0,3,0,0,3,1,0,0,0,0,39,109,32,0,0,52,0,5,32,0,0,0,0,0,0,32,17,0,0,7,0,26,0,0,0,0,18,2,1,89,12,45.3,44.9,1017.8,3.9,7.9,13,21.0,61.0,39.9,0.53,999.9,1
3,20,Friday,5,499,0,1,3,0,105,1,0,1,0,1,5,1,2,0,0,0,0,0,3,0,1,0,0,0,5,0,6,0,8,3,0,0,2,3,0,1,0,0,0,0,0,0,8,0,10,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,18,0,16,0,1,0,0,123,7,0,0,1,1,19,12,0,0,109,2,0,0,0,1,0,6,0,0,1,0,2,39,118,17,0,0,77,5,6,47,0,0,1,0,0,0,20,6,0,0,4,0,29,0,0,0,0,19,0,2,99,8,48.1,43.3,1017.2,9.6,12.9,19,27.0,63.0,34.0,0.27,999.9,1
3,21,Saturday,6,439,1,0,11,0,105,0,0,1,0,0,1,2,1,0,0,0,0,0,1,4,0,0,0,0,1,0,9,0,5,7,0,1,6,3,2,0,0,0,0,0,0,0,10,0,7,0,0,5,4,0,0,0,0,0,0,0,0,0,2,0,12,1,7,0,0,0,0,103,0,0,0,0,1,23,8,0,0,85,1,0,0,0,1,0,4,0,0,0,0,2,53,106,16,0,0,54,3,4,30,0,0,0,0,1,0,18,6,0,0,7,0,24,0,0,1,0,15,1,0,80,18,30.5,18.4,1035.4,10.0,10.5,15,21.0,34.0,28.4,0.01,999.9,0
3,22,Sunday,7,377,0,2,3,0,94,0,0,0,0,1,1,0,0,0,0,0,0,1,5,2,0,0,0,1,0,1,6,0,5,1,0,0,4,4,2,0,0,0,0,0,0,0,5,0,8,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,12,0,5,0,0,0,0,91,7,0,0,0,0,14,7,0,0,78,0,0,0,0,0,0,3,0,0,2,0,0,29,104,15,0,0,47,3,9,27,0,0,1,0,1,0,8,7,0,0,4,0,25,0,0,2,0,6,3,1,72,12,30.7,22.2,1033.9,8.4,6.7,12,20.0,36.0,27.0,0.0,999.9,1
3,23,Monday,1,395,0,0,8,0,70,0,0,1,0,1,3,0,1,0,0,0,0,0,2,2,0,0,0,0,2,1,4,0,7,3,0,0,1,2,5,0,0,0,0,0,0,0,11,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12,2,9,0,3,1,0,96,1,0,0,0,1,22,3,0,0,104,0,1,0,0,0,0,3,0,0,0,0,1,31,83,12,0,0,60,0,11,35,0,0,0,0,0,0,14,9,0,0,4,0,23,0,0,1,0,15,2,0,84,10,35.6,32.9,1023.0,4.5,3.7,7,999.9,44.1,32.0,0.2,999.9,1
3,24,Tuesday,2,424,0,2,6,0,89,0,0,1,0,0,2,1,0,0,0,0,0,0,6,1,0,0,0,1,6,0,5,0,4,5,0,0,5,1,3,0,0,0,0,0,0,0,9,2,9,0,0,2,3,0,0,0,0,0,0,3,0,0,2,0,9,0,7,0,2,0,0,109,3,0,0,0,0,21,10,0,0,87,2,0,0,0,0,0,5,0,0,0,0,0,42,106,19,0,0,54,1,9,35,0,0,0,0,1,0,12,3,0,0,2,0,31,1,0,0,0,16,0,0,80,12,38.6,33.2,1020.7,7.0,4.9,11.1,17.1,46.0,33.1,0.07,999.9,0
3,25,Wednesday,3,438,0,2,9,1,86,0,0,1,0,0,1,1,1,0,0,0,1,0,7,1,0,0,0,0,5,0,8,0,6,2,0,0,2,0,1,0,0,0,0,0,0,0,9,1,6,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,13,1,8,0,1,0,0,97,4,0,0,1,0,34,9,1,0,103,0,0,0,1,1,0,4,0,0,0,0,3,49,94,19,0,0,63,2,11,33,0,0,1,0,0,0,19,8,0,0,1,0,30,0,0,2,0,12,3,0,70,17,43.0,37.0,1014.9,7.7,5.3,11.1,22.9,55.9,32.0,0.0,999.9,0
3,26,Thursday,4,425,0,2,12,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,3,0,6,5,1,0,2,1,2,0,0,0,0,0,0,0,8,0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,3,0,10,0,8,0,1,0,0,115,6,0,0,0,1,28,6,0,0,91,1,0,0,0,0,0,5,0,0,2,0,1,48,91,13,0,0,41,3,10,31,0,0,1,0,0,0,20,8,0,0,3,0,24,0,0,1,0,20,3,0,94,13,47.8,43.9,1010.2,8.5,8.4,14,21.0,54.0,41.0,0.0,999.9,1
3,27,Friday,5,426,0,2,7,0,79,0,0,1,0,0,2,0,1,0,0,0,0,1,4,1,0,0,0,0,3,1,8,0,3,3,0,0,4,0,4,1,0,1,1,0,0,0,10,2,14,0,0,2,4,0,0,0,0,0,0,1,0,0,3,0,17,1,12,0,2,0,0,109,3,0,0,0,0,16,9,0,0,86,1,0,0,0,0,0,4,0,0,2,0,0,39,92,21,1,0,53,5,8,29,0,0,0,0,0,0,17,9,0,0,8,0,28,0,0,3,0,7,1,0,88,16,42.4,41.2,1012.6,5.1,9,12,999.9,51.1,37.0,0.0,999.9,1
3,28,Saturday,6,470,3,1,16,0,107,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,7,0,3,7,1,0,0,1,7,1,0,0,0,1,0,0,7,0,12,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,11,1,10,0,3,0,0,102,5,0,0,0,1,22,7,0,0,99,1,0,0,4,0,0,7,0,0,0,0,0,39,133,21,0,0,51,2,12,29,0,0,0,0,0,0,22,9,0,0,0,0,25,0,0,2,0,12,1,0,96,15,49.3,48.7,1005.5,5.7,6.8,13,21.0,60.1,45.0,0.59,999.9,1
3,29,Sunday,7,502,1,1,12,0,113,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,2,0,4,0,5,7,0,0,4,2,5,0,0,0,1,0,0,0,13,1,15,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,7,1,10,0,1,0,0,128,5,0,0,1,1,26,3,0,0,112,0,1,0,2,0,0,3,0,0,0,0,3,39,129,19,0,0,72,2,11,19,0,0,1,2,0,0,17,2,0,0,6,0,30,0,0,2,0,23,3,2,106,14,52.2,44.2,1001.4,9.4,17.6,28,44.1,66.9,44.1,0.21,999.9,1
3,30,Monday,1,450,1,1,10,0,88,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,0,0,0,4,1,7,0,1,2,0,0,1,3,3,0,0,0,0,0,0,0,6,1,6,0,0,7,3,0,0,0,0,0,0,0,0,0,4,0,11,0,10,0,0,0,0,113,4,0,0,0,0,25,12,0,0,102,3,0,0,2,0,0,4,1,0,0,0,1,41,84,15,0,0,69,1,10,31,0,0,2,0,0,0,18,5,0,0,4,0,36,0,0,2,0,17,3,0,98,13,45.0,34.4,1018.0,10.0,13.2,22.9,33.0,50.0,41.0,0.01,999.9,0
3,31,Tuesday,2,388,0,0,3,0,84,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,2,2,6,0,6,7,0,0,1,2,2,2,0,0,0,0,0,0,7,0,5,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,11,0,5,0,0,0,0,105,6,0,0,0,0,9,6,0,0,93,0,0,0,0,1,0,9,0,0,0,0,1,36,94,18,0,0,43,2,8,22,0,0,0,2,0,0,21,4,0,1,3,0,18,0,0,3,0,14,1,1,90,5,39.6,33.6,1019.6,9.8,9.9,13,18.1,43.0,37.0,0.0,999.9,1
4,1,Wednesday,3,530,1,1,10,0,112,0,0,2,1,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,2,2,5,0,5,5,2,0,3,0,0,0,0,0,0,0,0,0,6,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,164,6,0,0,1,4,30,9,0,0,98,0,0,0,1,0,1,3,0,0,1,0,0,41,100,23,0,0,59,5,9,88,0,0,0,0,0,0,29,1,0,0,1,0,33,0,0,3,0,15,6,2,103,10,42.9,35.9,1018.8,10.0,8,12,999.9,53.1,39.0,0.0,999.9,0
4,2,Thursday,4,376,0,1,10,0,81,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,2,0,3,0,6,1,0,0,1,0,1,0,0,0,0,0,0,0,7,1,7,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,9,2,7,0,1,0,0,99,2,0,0,1,0,23,9,0,0,83,0,0,0,0,0,0,3,0,0,1,0,1,31,89,15,0,0,43,2,6,23,0,0,1,0,0,0,17,2,0,1,3,0,20,0,0,0,0,21,2,0,83,14,44.0,34.4,1021.6,10.0,4.1,11.1,15.9,59.0,30.9,0.0,999.9,0
4,3,Friday,5,509,1,0,10,0,113,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,10,3,3,0,0,2,2,0,0,0,0,0,0,0,10,1,9,0,0,1,2,0,0,0,0,0,0,2,0,0,3,0,20,0,14,0,2,0,0,125,3,0,0,0,1,23,5,0,0,121,1,0,0,2,0,0,5,0,0,0,0,4,34,120,25,0,0,79,1,8,33,0,0,1,0,0,0,23,2,0,0,5,0,31,0,0,1,0,15,3,0,103,20,54.2,37.2,1018.3,10.0,6.1,12,21.0,70.0,46.0,0.0,999.9,1
4,4,Saturday,6,449,0,0,13,0,84,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,7,0,5,4,0,0,2,2,2,0,0,0,0,0,0,0,6,0,6,0,0,3,2,0,0,0,0,0,1,1,0,0,2,0,9,0,15,0,0,0,0,122,4,0,0,0,0,30,10,0,0,94,2,0,0,2,0,0,8,0,0,1,0,1,49,95,13,0,0,69,2,9,43,0,0,0,0,0,0,17,5,0,0,1,0,20,0,0,1,0,23,0,1,76,23,47.4,40.3,1018.1,9.3,8.2,13,999.9,63.0,39.0,0.07,999.9,1
4,5,Sunday,7,406,0,0,12,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,7,0,7,3,0,0,3,0,2,0,0,0,0,0,0,0,8,0,5,0,0,3,4,0,1,0,0,0,0,0,0,0,1,0,7,3,12,0,0,0,0,93,2,0,0,0,0,22,6,0,0,100,0,0,0,1,0,0,4,0,0,0,1,2,34,100,13,0,0,59,2,10,20,0,0,0,0,0,0,21,4,0,0,1,0,28,0,0,3,0,19,1,0,69,17,42.0,29.1,1022.5,10.0,7.7,15,20.0,50.0,36.0,0.01,999.9,0
4,6,Monday,1,451,1,1,14,0,84,0,0,0,0,1,2,0,2,0,0,0,0,0,4,2,1,0,0,0,2,3,6,0,4,4,0,0,1,3,4,0,0,0,0,0,0,0,10,0,8,0,0,3,4,0,0,0,0,0,0,1,0,0,3,0,14,1,9,0,2,0,0,116,1,0,0,0,0,24,6,0,0,98,2,0,0,0,0,0,6,0,0,1,0,1,28,109,21,0,0,60,1,7,40,0,0,1,0,0,0,26,5,0,0,5,0,21,0,0,1,0,19,2,1,81,17,48.1,37.2,1019.4,10.0,5.6,12,21.0,64.9,36.0,0.0,999.9,1
4,7,Tuesday,2,458,0,2,11,0,87,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0,8,1,3,0,4,4,0,0,3,3,2,0,0,0,1,0,0,0,10,1,2,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,11,0,12,1,0,0,0,106,3,0,0,1,1,40,5,0,0,110,2,0,0,0,0,0,4,1,0,0,0,0,38,116,24,0,0,59,1,2,22,0,0,2,1,0,0,23,1,0,0,4,0,27,0,0,4,0,14,1,0,84,27,64.8,56.6,1007.7,9.1,7.3,17.1,27.0,80.1,55.9,0.24,999.9,1
4,8,Wednesday,3,444,0,1,8,0,89,1,0,1,1,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,1,6,0,4,3,0,0,2,3,3,1,0,0,0,0,0,0,7,0,2,0,0,3,4,0,0,0,1,0,0,0,0,0,2,0,9,1,17,0,1,0,1,113,4,0,0,1,1,23,9,0,0,103,1,0,0,1,0,0,3,0,0,0,0,0,47,95,15,0,0,68,4,9,33,0,0,1,0,0,0,28,7,0,0,2,0,32,0,0,3,0,17,2,0,61,17,59.1,51.9,1005.8,7.1,6.6,20,33.0,78.1,50.0,0.31,999.9,1
4,9,Thursday,4,428,0,0,5,0,91,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,8,0,11,3,0,0,4,0,4,1,0,0,0,0,0,0,14,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0,13,1,10,0,1,0,0,106,11,0,0,0,0,23,8,0,0,83,2,0,0,2,0,0,2,1,0,0,0,0,37,100,19,0,0,52,3,7,27,0,0,1,1,0,0,15,4,0,0,2,0,31,0,0,1,0,17,1,1,93,14,46.0,29.6,1007.5,10.0,15.5,24.1,38.1,54.0,39.9,0.23,999.9,1
4,10,Friday,5,427,1,0,11,0,87,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,3,0,5,1,1,0,2,2,2,1,0,0,0,0,0,0,5,0,9,0,0,2,1,0,0,0,0,0,0,2,0,0,3,0,12,0,6,0,0,0,0,102,6,0,0,1,1,22,12,0,0,100,1,0,0,2,0,0,5,0,0,0,0,1,48,64,23,0,0,52,5,8,42,0,0,1,0,0,0,23,10,0,1,7,0,24,0,0,0,0,11,4,0,81,18,40.5,23.2,1015.9,10.0,10.4,15,21.0,51.1,34.0,0.0,999.9,0
4,11,Saturday,6,449,0,0,11,0,80,2,0,0,0,1,2,0,1,0,0,0,0,0,2,2,0,0,0,0,2,0,4,0,7,0,0,0,1,1,4,0,0,0,0,0,0,0,12,1,4,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,8,0,12,0,1,0,0,123,7,0,0,0,0,21,7,0,0,113,2,0,0,2,0,0,6,0,0,0,0,0,43,98,14,1,0,80,2,6,27,0,0,0,0,0,0,16,6,0,0,7,0,24,0,0,0,0,14,0,0,89,21,50.6,28.8,1012.9,10.0,6.7,13,27.0,64.9,41.0,0.0,999.9,1
4,12,Sunday,7,385,1,2,11,0,80,0,0,0,0,1,1,0,0,0,0,1,0,0,6,0,0,0,1,0,2,0,3,0,4,5,1,0,3,0,3,0,0,0,0,0,0,0,10,2,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,1,10,0,6,0,0,88,2,0,0,0,1,13,2,0,0,98,1,0,0,3,0,0,5,0,0,0,0,0,31,80,12,0,0,73,2,10,19,0,0,0,0,0,0,17,7,0,0,7,0,21,0,0,1,0,18,2,0,71,14,55.7,46.0,1004.8,9.6,8.9,14,28.9,66.0,48.9,0.16,999.9,1
4,13,Monday,1,398,0,0,8,0,87,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,1,2,5,1,4,0,6,0,1,0,2,1,3,0,0,0,0,0,0,0,8,0,7,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,8,2,15,0,1,0,0,111,3,0,0,0,0,20,7,0,0,76,1,0,0,0,0,0,6,0,0,0,0,1,33,84,13,0,0,65,1,7,25,0,0,1,0,0,0,22,4,0,0,6,0,21,0,0,1,0,16,3,0,81,12,44.8,34.1,1005.5,9.5,15.1,25.1,36.9,60.1,36.0,0.08,999.9,1
4,14,Tuesday,2,368,0,0,3,0,66,0,0,0,1,0,3,0,0,0,0,0,1,0,3,2,0,0,0,0,6,0,3,0,7,3,1,1,4,1,2,0,0,0,0,0,0,0,10,2,8,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,14,0,11,0,1,0,0,104,8,0,0,0,1,10,9,0,0,69,2,0,0,0,0,0,3,0,0,1,0,4,38,53,19,0,0,56,2,7,24,0,0,0,1,0,0,20,3,0,0,4,0,31,0,0,1,0,13,1,0,80,9,35.8,17.6,1022.2,10.0,12.7,22,31.1,41.0,30.0,0.04,999.9,1
4,15,Wednesday,3,413,0,0,10,0,124,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,1,1,0,3,2,2,0,2,0,5,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,11,1,9,0,1,0,0,111,4,0,0,0,0,15,5,0,0,71,1,0,0,0,1,0,3,0,0,0,0,2,31,84,17,0,0,43,3,7,57,0,0,1,0,0,0,20,10,0,0,6,0,21,0,0,0,0,6,0,1,94,10,33.5,19.1,1019.7,7.9,7.5,13,20.0,39.9,28.0,0.01,1.2,1
4,16,Thursday,4,405,0,0,8,0,74,1,0,1,0,2,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,7,0,4,1,0,0,2,2,3,1,0,0,0,0,0,0,4,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,13,0,9,0,0,0,0,98,5,0,0,1,0,21,8,0,0,107,1,0,0,2,0,1,6,0,0,1,0,1,39,84,15,0,0,65,1,10,39,0,0,0,0,0,0,24,8,0,1,2,0,13,0,0,1,0,12,1,0,71,15,37.0,14.4,1025.2,10.0,8.1,13,20.0,46.0,28.0,0.02,1.2,0
4,17,Friday,5,425,0,1,7,1,85,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,5,0,6,0,2,3,1,0,2,2,1,0,0,0,0,0,0,0,9,1,9,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,19,0,9,0,2,0,0,106,8,0,0,0,4,18,5,0,0,95,0,1,0,1,0,0,4,0,0,1,0,1,38,76,15,0,0,52,1,13,45,0,0,0,0,0,0,21,8,0,0,7,0,24,1,0,1,0,23,0,2,83,14,37.6,28.2,1020.9,6.7,6.8,12,19.0,44.1,33.1,0.21,1.2,1
4,18,Saturday,6,464,1,3,9,0,119,0,0,1,0,0,2,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,6,2,0,0,1,3,2,0,0,0,0,0,0,0,12,0,9,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,10,0,10,0,0,0,0,101,3,0,0,0,0,37,8,0,0,104,1,0,0,1,0,0,4,0,0,0,0,1,43,103,24,1,0,70,5,6,36,0,0,0,0,0,0,14,3,0,0,5,0,27,0,0,2,0,16,2,0,79,27,43.4,31.1,1015.3,10.0,11.6,21,35.0,59.0,33.1,0.07,2.0,0
4,19,Sunday,7,344,0,0,7,0,74,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,4,1,0,0,1,2,3,0,0,0,0,0,0,0,5,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,7,0,8,0,1,0,0,94,1,0,0,1,0,21,5,0,0,86,0,0,0,1,0,0,4,0,0,1,0,1,35,86,16,0,0,48,0,5,22,0,0,1,0,0,0,11,4,0,0,2,0,23,0,0,2,0,9,1,0,59,15,51.3,33.0,1008.7,10.0,11.1,17.1,29.9,62.1,45.0,0.0,999.9,0
4,20,Monday,1,503,0,1,11,0,116,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,1,10,0,6,7,1,0,1,3,0,1,0,0,0,0,0,0,6,0,6,0,0,4,5,0,0,0,0,0,0,0,0,0,2,0,16,0,11,0,4,0,0,142,4,0,0,0,0,25,8,0,0,89,0,0,0,2,0,0,8,0,0,1,1,1,37,94,24,2,0,66,3,7,52,0,0,0,0,0,1,22,12,0,0,10,0,32,0,0,3,0,16,6,0,92,18,48.9,30.8,1007.8,10.0,8.1,21,35.0,64.9,36.0,0.0,999.9,0
4,21,Tuesday,2,419,0,0,12,1,91,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,6,0,2,5,2,0,2,2,1,1,0,0,0,0,0,0,8,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,1,105,4,0,0,0,1,26,8,0,0,101,0,0,0,0,0,0,1,0,0,0,0,2,31,92,9,1,0,51,1,9,42,0,0,0,0,0,0,22,7,0,0,4,0,29,1,0,1,0,17,5,0,82,10,46.8,22.2,1009.4,9.8,14.4,19,39.0,60.1,37.0,0.03,999.9,1
4,22,Wednesday,3,432,1,1,8,0,97,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,10,0,3,2,1,0,0,0,4,0,0,0,0,0,0,0,5,1,7,0,0,3,1,0,0,0,0,0,0,1,0,0,4,0,11,0,7,0,3,0,0,115,9,0,1,0,0,20,9,0,0,87,1,0,0,2,0,0,4,1,0,0,0,0,35,82,14,0,0,48,0,9,46,0,0,2,0,0,0,24,11,0,0,3,0,23,0,0,3,0,13,1,0,102,16,46.3,27.1,1014.4,9.9,6.1,9.9,19.0,61.0,39.0,0.0,999.9,1
4,23,Thursday,4,441,0,2,10,0,89,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,4,0,6,4,1,0,2,3,8,0,0,0,0,0,0,0,8,1,14,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,2,17,0,1,0,0,98,2,0,0,0,0,20,8,0,0,103,1,0,0,1,0,1,7,1,0,0,1,3,40,59,20,0,0,49,1,8,48,0,0,1,0,0,0,31,8,0,0,3,0,22,0,0,0,0,19,2,0,110,14,51.4,43.2,1007.1,9.0,5.3,11.1,17.1,62.1,45.0,0.01,999.9,1
4,24,Friday,5,440,2,1,11,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,4,0,3,3,1,0,2,3,1,0,0,0,0,0,0,0,7,0,2,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,12,0,16,0,1,0,0,105,5,0,0,0,1,22,9,0,0,100,0,0,0,0,0,0,3,0,0,0,1,1,29,86,18,2,0,61,2,9,40,0,0,1,0,2,0,18,4,0,0,7,0,24,0,0,2,0,24,1,0,90,18,44.6,40.9,1010.7,5.1,8,11.1,999.9,48.9,42.1,0.0,999.9,0
4,25,Saturday,6,400,0,3,5,0,106,0,0,1,0,1,6,1,1,0,0,0,1,0,4,1,1,0,1,0,1,2,4,0,10,2,2,0,0,2,4,0,0,0,0,0,0,0,10,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,6,0,9,0,2,0,0,94,4,0,0,0,0,12,6,0,0,79,0,0,0,2,0,0,6,0,0,0,0,2,36,84,19,0,0,68,2,1,27,0,0,1,0,0,0,27,7,0,0,6,0,24,0,0,2,0,9,1,0,75,8,44.3,40.1,1014.3,7.5,10,19,26.0,46.9,43.0,0.11,999.9,1
4,26,Sunday,7,423,1,2,15,0,98,0,0,4,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,5,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,6,0,0,0,0,104,6,0,0,0,3,21,6,0,0,105,1,0,0,1,0,1,3,0,0,0,0,1,40,108,9,0,0,63,3,4,27,0,0,1,0,0,0,23,6,0,1,1,0,28,0,0,0,0,9,2,0,68,28,50.1,33.8,1018.2,9.9,10.6,15.9,27.0,62.1,42.1,0.46,999.9,1
4,27,Monday,1,399,0,3,8,0,69,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,7,1,3,2,0,0,3,0,5,0,0,0,0,0,0,0,10,0,5,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,103,5,0,0,0,2,24,9,0,0,92,0,0,0,0,0,1,4,0,0,0,0,0,37,77,10,0,0,50,1,12,40,0,0,0,0,0,0,26,7,0,0,1,0,22,0,0,0,0,9,4,0,86,16,53.3,34.0,1019.2,9.9,7.8,19,28.9,68.0,39.0,0.0,999.9,1
